Participant Language,ImgName,ItemEnglish,HomonymLang,Expected,Response,Response in English,Match,Intersection,Match Partial,Partial Intersection,Freq,
tu,pad_1.png,path,du,patika,"orman, patika","Forest, path",1,patika,0,,1,
tu,pad_1.png,path,du,patika,patika,Path,1,patika,0,,1,
tu,pad_1.png,path,du,patika,"patika,yol","Path, road",1,patika,0,,1,
tu,pad_1.png,path,du,patika,orman,Forest ,0,,0,,2,
du,pad_2.png,toad,du,"pad, pas",pad,,1,pad,0,,11,
du,pad_2.png,toad,du,"pad, pas","kikker, pad",,1,pad,0,,3,
du,pad_2.png,toad,du,"pad, pas",pas,,1,pas,0,,1,
du,pad_2.png,toad,du,"pad, pas",kikker,,0,,0,,15,
tu,pad_2.png,toad,du,"kurbağa, kurbaga",kurbağa,Toad,1,kurbağa,0,,3,
tu,pad_2.png,toad,du,"kurbağa, kurbaga",kurbaga,Toad,1,kurbaga,0,,2,
du,Pap_1.png,dad,du,pap,vader,,0,,0,,15,
du,Pap_1.png,dad,du,pap,man,,0,,0,,7,
du,Pap_1.png,dad,du,pap,"man, vader",,0,,0,,3,
du,Pap_1.png,dad,du,pap,"vader, man",,0,,0,,3,
du,Pap_1.png,dad,du,pap,papa,,0,,0,,1,
du,Pap_1.png,dad,du,pap,zee,,0,,0,,1,
tu,Pap_1.png,dad,du,baba,baba,Father,1,baba,0,,3,
tu,Pap_1.png,dad,du,baba,"baba, erkek","Father, male",1,baba,0,,1,
tu,Pap_1.png,dad,du,baba,adam,Man ,0,,0,,1,
du,Pap_2.png,porridge,du,pap,pap,,1,pap,0,,22,
du,Pap_2.png,porridge,du,pap,"pap, havermout",,1,pap,0,,1,
du,Pap_2.png,porridge,du,pap,havermout pap,,0,,1,havermout pap,1,
du,Pap_2.png,porridge,du,pap,havermoutpap,,0,,1,havermoutpap,1,
du,Pap_2.png,porridge,du,pap,havermout,,0,,0,,3,
du,Pap_2.png,porridge,du,pap,afbeelding laadt niet,,0,,0,,1,
du,Pap_2.png,porridge,du,pap,drap,,0,,0,,1,
tu,Pap_2.png,porridge,du,"yulaf lapası, yulaf lapasi",yulaf lapasi,Porridge,1,yulaf lapasi,0,,2,
tu,Pap_2.png,porridge,du,"yulaf lapası, yulaf lapasi",bir çeşit yemek,A type of food,0,,0,,1,
tu,Pap_2.png,porridge,du,"yulaf lapası, yulaf lapasi",lapa,Porridge,0,,0,,1,
tu,Pap_2.png,porridge,du,"yulaf lapası, yulaf lapasi",yemek,Food,0,,0,,1,
du,pas_1.png,pass,du,pas,"pinpas, pas",,1,pas,1,pinpas,1,
du,pas_1.png,pass,du,pas,pas,,1,pas,0,,5,
du,pas_1.png,pass,du,pas,pasje,,0,,1,pasje,7,
du,pas_1.png,pass,du,pas,pinpas,,0,,1,pinpas,4,
du,pas_1.png,pass,du,pas,bankpas,,0,,1,bankpas,3,
du,pas_1.png,pass,du,pas,betaalpas,,0,,1,betaalpas,1,
du,pas_1.png,pass,du,pas,"creditcard, pinpas",,0,,1,pinpas,1,
du,pas_1.png,pass,du,pas,"pinpas, kaart",,0,,1,pinpas,1,
du,pas_1.png,pass,du,pas,kaart,,0,,0,,5,
du,pas_1.png,pass,du,pas,sleutel,,0,,0,,1,
du,pas_1.png,pass,du,pas,streepjescode,,0,,0,,1,
tu,pas_1.png,pass,du,"bilet, kart",kart,Card,1,kart,0,,4,
tu,pas_1.png,pass,du,"bilet, kart","kart, kredi kartı","Card, credit card",1,kart,0,,1,
du,Pas_2.png,step,du,pas,lopen,,0,,0,,15,
du,Pas_2.png,step,du,pas,straat,,0,,0,,3,
du,Pas_2.png,step,du,pas,schoenen,,0,,0,,2,
du,Pas_2.png,step,du,pas,wandelen,,0,,0,,2,
du,Pas_2.png,step,du,pas,"lopen, stap, schoenen",,0,,0,,1,
du,Pas_2.png,step,du,pas,schaduw,,0,,0,,1,
du,Pas_2.png,step,du,pas,schoenzool,,0,,0,,1,
du,Pas_2.png,step,du,pas,stap,,0,,0,,1,
du,Pas_2.png,step,du,pas,stappen,,0,,0,,1,
du,Pas_2.png,step,du,pas,"voeten, lopen",,0,,0,,1,
du,Pas_2.png,step,du,pas,"wandelen, lopen",,0,,0,,1,
du,Pas_2.png,step,du,pas,zool,,0,,0,,1,
tu,Pas_2.png,step,du,"adım, adim",adım,Step,1,adım,0,,2,
tu,Pas_2.png,step,du,"adım, adim",adim,Step,1,adim,0,,1,
tu,Pas_2.png,step,du,"adım, adim","yol, yürümek","Road, walking",0,,0,,1,
tu,Pas_2.png,step,du,"adım, adim",yürümek,Walking  ,0,,0,,1,
du,Piste_1.png,ski_slope,du,piste,piste,,1,piste,0,,13,
du,Piste_1.png,ski_slope,du,piste,"piste, skiën",,1,piste,0,,1,
du,Piste_1.png,ski_slope,du,piste,"skien, piste",,1,piste,0,,1,
du,Piste_1.png,ski_slope,du,piste,skipiste,,0,,1,skipiste,8,
du,Piste_1.png,ski_slope,du,piste,"skipiste, berg",,0,,1,skipiste,1,
du,Piste_1.png,ski_slope,du,piste,gletsjer,,0,,0,,1,
du,Piste_1.png,ski_slope,du,piste,skieen,,0,,0,,1,
du,Piste_1.png,ski_slope,du,piste,skien,,0,,0,,1,
du,Piste_1.png,ski_slope,du,piste,skiën,,0,,0,,1,
du,Piste_1.png,ski_slope,du,piste,skigebied,,0,,0,,1,
du,Piste_1.png,ski_slope,du,piste,sneeuw,,0,,0,,1,
tu,Piste_1.png,ski_slope,du,"kayak alanı, kayak alani, kayak pisti",kayak pisti,Ski slope,1,kayak pisti,0,,1,
tu,Piste_1.png,ski_slope,du,"kayak alanı, kayak alani, kayak pisti",kayak,Ski  ,0,,0,,3,
tu,Piste_1.png,ski_slope,du,"kayak alanı, kayak alani, kayak pisti",kayakçılar,Skiers,0,,0,,1,
du,Piste_2.png,arena_circus,du,piste,piste,,1,piste,0,,1,
du,Piste_2.png,arena_circus,du,piste,circus,,0,,0,,21,
du,Piste_2.png,arena_circus,du,piste,circustent,,0,,0,,3,
du,Piste_2.png,arena_circus,du,piste,"circus, ring",,0,,0,,1,
du,Piste_2.png,arena_circus,du,piste,circushal,,0,,0,,1,
du,Piste_2.png,arena_circus,du,piste,danszaal,,0,,0,,1,
du,Piste_2.png,arena_circus,du,piste,podium,,0,,0,,1,
du,Piste_2.png,arena_circus,du,piste,"theater, circus",,0,,0,,1,
tu,Piste_2.png,arena_circus,du,sahne,sahne,Arena,1,sahne,0,,3,
tu,Piste_2.png,arena_circus,du,sahne,"sahne, perde","Arena, curtain",1,sahne,0,,1,
tu,Piste_2.png,arena_circus,du,sahne,"sahne, tiyatro, sirk","Arena, theatre, circus",1,sahne,0,,1,
du,Ploeg_1.png,plow,du,"ploeg, ploegen",ploeg,,1,ploeg,0,,14,
du,Ploeg_1.png,plow,du,"ploeg, ploegen",ploegen,,1,ploegen,0,,2,
du,Ploeg_1.png,plow,du,"ploeg, ploegen",trekploeg,,0,,1,trekploeg,1,
du,Ploeg_1.png,plow,du,"ploeg, ploegen",werktuig,,0,,0,,3,
du,Ploeg_1.png,plow,du,"ploeg, ploegen",boer,,0,,0,,2,
du,Ploeg_1.png,plow,du,"ploeg, ploegen",wiel,,0,,0,,2,
du,Ploeg_1.png,plow,du,"ploeg, ploegen",akker,,0,,0,,1,
du,Ploeg_1.png,plow,du,"ploeg, ploegen",hakselaar,,0,,0,,1,
du,Ploeg_1.png,plow,du,"ploeg, ploegen",landbouwapparatuur,,0,,0,,1,
du,Ploeg_1.png,plow,du,"ploeg, ploegen",maaien,,0,,0,,1,
du,Ploeg_1.png,plow,du,"ploeg, ploegen",trekken,,0,,0,,1,
du,Ploeg_1.png,plow,du,"ploeg, ploegen",zand,,0,,0,,1,
tu,Ploeg_1.png,plow,du,saban,saban,Plow,1,saban,0,,2,
tu,Ploeg_1.png,plow,du,saban,ciftfe,Plow,0,,0,,1,
tu,Ploeg_1.png,plow,du,saban,tarla sürme aleti,Plow tool,0,,0,,1,
tu,Ploeg_1.png,plow,du,saban,tirpan,Scythe,0,,0,,1,
du,Ploeg_2.png,team,du,ploeg,ploeg,,1,ploeg,0,,1,
du,Ploeg_2.png,team,du,ploeg,"team, ploeg",,1,ploeg,0,,1,
du,Ploeg_2.png,team,du,ploeg,wielrenploeg,,0,,1,wielrenploeg,2,
du,Ploeg_2.png,team,du,ploeg,fietsploeg,,0,,1,fietsploeg,1,
du,Ploeg_2.png,team,du,ploeg,wielerploeg,,0,,1,wielerploeg,1,
du,Ploeg_2.png,team,du,ploeg,team,,0,,0,,12,
du,Ploeg_2.png,team,du,ploeg,wielrenners,,0,,0,,4,
du,Ploeg_2.png,team,du,ploeg,fietsteam,,0,,0,,2,
du,Ploeg_2.png,team,du,ploeg,damesteam,,0,,0,,1,
du,Ploeg_2.png,team,du,ploeg,kampioenen,,0,,0,,1,
du,Ploeg_2.png,team,du,ploeg,sporters,,0,,0,,1,
du,Ploeg_2.png,team,du,ploeg,sportteam,,0,,0,,1,
du,Ploeg_2.png,team,du,ploeg,"team, raceteam",,0,,0,,1,
du,Ploeg_2.png,team,du,ploeg,wielrenteam,,0,,0,,1,
tu,Ploeg_2.png,team,du,"takım, takim",takım,Team,1,takım,0,,1,
tu,Ploeg_2.png,team,du,"takım, takim",bisikletçi takımı,Bicycle team,0,,0,,1,
tu,Ploeg_2.png,team,du,"takım, takim",bisikletçiler,Bicyclists,0,,0,,1,
tu,Ploeg_2.png,team,du,"takım, takim",ekip,Squad,0,,0,,1,
tu,Ploeg_2.png,team,du,"takım, takim",sporcu,Sportsmen,0,,0,,1,
du,Pony_1.png,pony,du,"pony, ponny",pony,,1,pony,0,,15,
du,Pony_1.png,pony,du,"pony, ponny","shetlander, pony",,1,pony,0,,2,
du,Pony_1.png,pony,du,"pony, ponny",ponny,,1,ponny,0,,1,
du,Pony_1.png,pony,du,"pony, ponny","pony, dier",,1,pony,0,,1,
du,Pony_1.png,pony,du,"pony, ponny","pony, dwergpaard",,1,pony,0,,1,
du,Pony_1.png,pony,du,"pony, ponny","pony, paard",,1,pony,0,,1,
du,Pony_1.png,pony,du,"pony, ponny","pony, shetland",,1,pony,0,,1,
du,Pony_1.png,pony,du,"pony, ponny","schetlander, pony",,1,pony,0,,1,
du,Pony_1.png,pony,du,"pony, ponny",veulen,,0,,0,,5,
du,Pony_1.png,pony,du,"pony, ponny",przwalskipaard,,0,,0,,1,
du,Pony_1.png,pony,du,"pony, ponny",shetlandpony,,0,,0,,1,
tu,Pony_1.png,pony,du,midilli,midilli,Pony,1,midilli,0,,3,
tu,Pony_1.png,pony,du,midilli,tay,Foal,0,,0,,2,
du,Pony_2.png,bangs,du,pony,pony,,1,pony,0,,27,
du,Pony_2.png,bangs,du,pony,"pony, kapsel",,1,pony,0,,2,
du,Pony_2.png,bangs,du,pony,"pony, haar",,1,pony,0,,1,
tu,Pony_2.png,bangs,du,"kakül, kakul, kahkül, kahkul",kahkül,Bangs,1,kahkül,0,,3,
tu,Pony_2.png,bangs,du,"kakül, kakul, kahkül, kahkul",kahkul,Bangs,1,kahkul,0,,2,
du,Potje_1.png,little_pot,du,"potje, pot","glazen pot, potje",,1,potje,1,glazen pot,1,
du,Potje_1.png,little_pot,du,"potje, pot",potje,,1,potje,0,,14,
du,Potje_1.png,little_pot,du,"potje, pot",pot,,1,pot,0,,10,
du,Potje_1.png,little_pot,du,"potje, pot","pot, glas",,1,pot,0,,1,
du,Potje_1.png,little_pot,du,"potje, pot","potje, glas",,1,potje,0,,1,
du,Potje_1.png,little_pot,du,"potje, pot",weckpot,,0,,1,weckpot,1,
du,Potje_1.png,little_pot,du,"potje, pot",glas,,0,,0,,2,
tu,Potje_1.png,little_pot,du,kavanoz,kavanoz,Little pot,1,kavanoz,0,,4,
tu,Potje_1.png,little_pot,du,kavanoz,"cam kavanoz, kavanoz","Glass little pot, little pot",1,kavanoz,0,,1,
du,Potje_2.png,potty,du,"potje, pot",potje,,1,potje,0,,17,
du,Potje_2.png,potty,du,"potje, pot",pot,,1,pot,0,,1,
du,Potje_2.png,potty,du,"potje, pot",plaspotje,,0,,1,plaspotje,2,
du,Potje_2.png,potty,du,"potje, pot",kinderpotje,,0,,1,kinderpotje,1,
du,Potje_2.png,potty,du,"potje, pot",pispot,,0,,1,pispot,1,
du,Potje_2.png,potty,du,"potje, pot","wc-pot, kinderen",,0,,1,wc-pot,1,
du,Potje_2.png,potty,du,"potje, pot",wcpot,,0,,1,wcpot,1,
du,Potje_2.png,potty,du,"potje, pot",po,,0,,0,,3,
du,Potje_2.png,potty,du,"potje, pot",?,,0,,0,,1,
du,Potje_2.png,potty,du,"potje, pot",kindertoilet,,0,,0,,1,
du,Potje_2.png,potty,du,"potje, pot",wc,,0,,0,,1,
tu,Potje_2.png,potty,du,"lazımlık, lazimlik",lazımlık,Potty,1,lazımlık,0,,3,
tu,Potje_2.png,potty,du,"lazımlık, lazimlik",lazimlik,Potty,1,lazimlik,0,,2,
du,Prijs_1.png,prize,du,prijs,prijs,,1,prijs,0,,2,
du,Prijs_1.png,prize,du,prijs,"beker, prijs",,1,prijs,0,,1,
du,Prijs_1.png,prize,du,prijs,"prijs, beker",,1,prijs,0,,1,
du,Prijs_1.png,prize,du,prijs,"prijs, overwinning",,1,prijs,0,,1,
du,Prijs_1.png,prize,du,prijs,beker,,0,,0,,14,
du,Prijs_1.png,prize,du,prijs,"trofee, beker",,0,,0,,3,
du,Prijs_1.png,prize,du,prijs,trofee,,0,,0,,2,
du,Prijs_1.png,prize,du,prijs,troffee,,0,,0,,2,
du,Prijs_1.png,prize,du,prijs,award,,0,,0,,1,
du,Prijs_1.png,prize,du,prijs,"beker, trofee",,0,,0,,1,
du,Prijs_1.png,prize,du,prijs,"beker, troffee",,0,,0,,1,
du,Prijs_1.png,prize,du,prijs,cup,,0,,0,,1,
tu,Prijs_1.png,prize,du,"ödül, odul","ödül, kupa","Prize, cup",1,ödül,0,,2,
tu,Prijs_1.png,prize,du,"ödül, odul",kupa,Cup,0,,0,,3,
du,Prijs_2.png,value,du,prijs,prijskaartje,,0,,1,prijskaartje,24,
du,Prijs_2.png,value,du,prijs,prijskaart,,0,,1,prijskaart,2,
du,Prijs_2.png,value,du,prijs,"label, prijskaartje",,0,,1,prijskaartje,1,
du,Prijs_2.png,value,du,prijs,euro,,0,,0,,1,
du,Prijs_2.png,value,du,prijs,kaartje,,0,,0,,1,
du,Prijs_2.png,value,du,prijs,label,,0,,0,,1,
tu,Prijs_2.png,value,du,"fiyat, ücret, ucret",etiket,Tag,0,,0,,4,
tu,Prijs_2.png,value,du,"fiyat, ücret, ucret",fiyat etiket,Price tag,0,,0,,1,
du,riem_1.png,belt,du,riem,riem,,1,riem,0,,29,
du,riem_1.png,belt,du,riem,"riem, ceintuur",,1,riem,0,,1,
tu,riem_1.png,belt,du,kemer,kemer,Belt,1,kemer,0,,5,
du,riem_2.png,oar,du,riem,riem,,1,riem,0,,1,
du,riem_2.png,oar,du,riem,band,,0,,0,,16,
du,riem_2.png,oar,du,riem,/,,0,,0,,1,
du,riem_2.png,oar,du,riem,aandrijfband,,0,,0,,1,
du,riem_2.png,oar,du,riem,bandje,,0,,0,,1,
du,riem_2.png,oar,du,riem,f,,0,,0,,1,
du,riem_2.png,oar,du,riem,ketting,,0,,0,,1,
du,riem_2.png,oar,du,riem,lint,,0,,0,,1,
du,riem_2.png,oar,du,riem,mechanisme,,0,,0,,1,
du,riem_2.png,oar,du,riem,nband,,0,,0,,1,
du,riem_2.png,oar,du,riem,rol,,0,,0,,1,
du,riem_2.png,oar,du,riem,rolband,,0,,0,,1,
du,riem_2.png,oar,du,riem,rolmaat,,0,,0,,1,
du,riem_2.png,oar,du,riem,tape,,0,,0,,1,
du,riem_2.png,oar,du,riem,touw,,0,,0,,1,
tu,riem_2.png,oar,du,not available,bant,Band,0,,0,,1,
tu,riem_2.png,oar,du,not available,cark,Wheel,0,,0,,1,
tu,riem_2.png,oar,du,not available,film,Movie,0,,0,,1,
tu,riem_2.png,oar,du,not available,kayış,Strap,0,,0,,1,
tu,riem_2.png,oar,du,not available,makara,Reel,0,,0,,1,
du,roos_1.png,rose,du,not available,roos,,1,roos,0,,27,
du,roos_1.png,rose,du,roos,"roos, bloem",,1,roos,0,,2,
du,roos_1.png,rose,du,roos,bloem,,0,,0,,1,
tu,roos_1.png,rose,du,"gül, gul",gül,Rose,1,gül,0,,4,
tu,roos_1.png,rose,du,"gül, gul",gul,Rose,1,gul,0,,1,
du,roos_2.png,bullseye,du,roos,roos,,1,roos,0,,14,
du,roos_2.png,bullseye,du,roos,bullseye,,0,,0,,6,
du,roos_2.png,bullseye,du,roos,pijl,,0,,0,,5,
du,roos_2.png,bullseye,du,roos,punt,,0,,0,,2,
du,roos_2.png,bullseye,du,roos,dartpijl,,0,,0,,1,
du,roos_2.png,bullseye,du,roos,doel,,0,,0,,1,
du,roos_2.png,bullseye,du,roos,"doelwit, bullseye",,0,,0,,1,
tu,roos_2.png,bullseye,du,hedef,hedef,Bullseye,1,hedef,0,,4,
tu,roos_2.png,bullseye,du,hedef,dart oku,Dart,0,,0,,1,
du,rooster_1.png,schedule,du,rooster,rooster,,1,rooster,0,,9,
du,rooster_1.png,schedule,du,rooster,"rooster, overzicht",,1,rooster,0,,1,
du,rooster_1.png,schedule,du,rooster,"rooster, schema",,1,rooster,0,,1,
du,rooster_1.png,schedule,du,rooster,agenda,,0,,0,,11,
du,rooster_1.png,schedule,du,rooster,kalender,,0,,0,,2,
du,rooster_1.png,schedule,du,rooster,planning,,0,,0,,2,
du,rooster_1.png,schedule,du,rooster,"agenda, planning",,0,,0,,1,
du,rooster_1.png,schedule,du,rooster,excel,,0,,0,,1,
du,rooster_1.png,schedule,du,rooster,tabel,,0,,0,,1,
du,rooster_1.png,schedule,du,rooster,tijdschema,,0,,0,,1,
tu,rooster_1.png,schedule,du,"program, ders programı, ders programi",program,Schedule,1,program,0,,3,
tu,rooster_1.png,schedule,du,"program, ders programı, ders programi",ders programı,Schedule,1,ders programı,0,,1,
tu,rooster_1.png,schedule,du,"program, ders programı, ders programi",haftalık program,Weekly schedule,0,,0,,1,
du,Rooster_1b.png,schedule,du,rooster,kalender,,0,,0,,17,
du,Rooster_1b.png,schedule,du,rooster,agenda,,0,,0,,9,
du,Rooster_1b.png,schedule,du,rooster,maand,,0,,0,,1,
du,Rooster_1b.png,schedule,du,rooster,planner,,0,,0,,1,
du,Rooster_1b.png,schedule,du,rooster,puzzelboek,,0,,0,,1,
du,Rooster_1b.png,schedule,du,rooster,woordzoeker,,0,,0,,1,
tu,Rooster_1b.png,schedule,du,"program, ders programı, ders programi",program,Schedule,1,program,0,,2,
tu,Rooster_1b.png,schedule,du,"program, ders programı, ders programi",ders programı,Schedule,1,ders programı,0,,1,
tu,Rooster_1b.png,schedule,du,"program, ders programı, ders programi",haftalık program,Weekly schedule,0,,0,,1,
tu,Rooster_1b.png,schedule,du,"program, ders programı, ders programi",takvim,Calendar,0,,0,,1,
du,Rooster_2.png,grid,du,rooster,rooster,,1,rooster,0,,16,
du,Rooster_2.png,grid,du,rooster,"put, rooster",,1,rooster,0,,1,
du,Rooster_2.png,grid,du,rooster,goot,,0,,0,,3,
du,Rooster_2.png,grid,du,rooster,put,,0,,0,,3,
du,Rooster_2.png,grid,du,rooster,afvoerput,,0,,0,,1,
du,Rooster_2.png,grid,du,rooster,grate,,0,,0,,1,
du,Rooster_2.png,grid,du,rooster,luchtvent,,0,,0,,1,
du,Rooster_2.png,grid,du,rooster,putdeksel,,0,,0,,1,
du,Rooster_2.png,grid,du,rooster,putje,,0,,0,,1,
du,Rooster_2.png,grid,du,rooster,riool,,0,,0,,1,
du,Rooster_2.png,grid,du,rooster,ruimte,,0,,0,,1,
tu,Rooster_2.png,grid,du,"ızgara, izgara",izgara,Grid,1,izgara,0,,1,
tu,Rooster_2.png,grid,du,"ızgara, izgara",ızgara,Grid,1,ızgara,0,,1,
tu,Rooster_2.png,grid,du,"ızgara, izgara","ızgara, su gideri","Grid, water outlet",1,ızgara,0,,1,
tu,Rooster_2.png,grid,du,"ızgara, izgara",mazgal,Grid,0,,0,,1,
tu,Rooster_2.png,grid,du,"ızgara, izgara",yagmur izgarasi,Rain grid,0,,0,,1,
du,schroef_1.png,screw,du,schroef,schroef,,1,schroef,0,,25,
du,schroef_1.png,screw,du,schroef,spijker,,0,,0,,5,
tu,schroef_1.png,screw,du,vida,vida,Screw ,1,vida,0,,3,
tu,schroef_1.png,screw,du,vida,"çivi, vida","Nail, screw",1,vida,0,,1,
tu,schroef_1.png,screw,du,vida,çivi,Nail ,0,,0,,1,
du,schroef_2.png,propeller,du,schroef,schroef,,1,schroef,0,,10,
du,schroef_2.png,propeller,du,schroef,"schroef, boot",,1,schroef,0,,1,
du,schroef_2.png,propeller,du,schroef,propeller,,0,,0,,8,
du,schroef_2.png,propeller,du,schroef,propellor,,0,,0,,8,
du,schroef_2.png,propeller,du,schroef,boot,,0,,0,,1,
du,schroef_2.png,propeller,du,schroef,proppeler,,0,,0,,1,
du,schroef_2.png,propeller,du,schroef,schroeg,,0,,0,,1,
tu,schroef_2.png,propeller,du,pervane,pervane,Propeller,1,pervane,0,,4,
tu,schroef_2.png,propeller,du,pervane,denizaltı pervanesi,Submarine propeller,0,,0,,1,
du,slang_1.png,snake,du,slang,slang,,1,slang,0,,29,
du,slang_1.png,snake,du,slang,"slang, dier, reptiel",,1,slang,0,,1,
tu,slang_1.png,snake,du,"yılan, yilan",yılan,Snake,1,yılan,0,,4,
tu,slang_1.png,snake,du,"yılan, yilan",yilan,Snake,1,yilan,0,,1,
du,slang_2.png,hose,du,slang,"slang, tuinslang",,1,slang,1,tuinslang,1,
du,slang_2.png,hose,du,slang,"slang,tuinslang",,1,slang,1,tuinslang,1,
du,slang_2.png,hose,du,slang,slang,,1,slang,0,,20,
du,slang_2.png,hose,du,slang,tuinslang,,0,,1,tuinslang,6,
du,slang_2.png,hose,du,slang,tuinslag,,0,,1,tuinslag,1,
du,slang_2.png,hose,du,slang,kabel,,0,,0,,1,
tu,slang_2.png,hose,du,hortum,hortum,Hose,1,hortum,0,,5,
du,Spits_1.png,rush_hour,du,spits,spits,,1,spits,0,,2,
du,Spits_1.png,rush_hour,du,spits,ochtendspits,,0,,1,ochtendspits,1,
du,Spits_1.png,rush_hour,du,spits,file,,0,,0,,19,
du,Spits_1.png,rush_hour,du,spits,snelweg,,0,,0,,3,
du,Spits_1.png,rush_hour,du,spits,"file, snelweg",,0,,0,,2,
du,Spits_1.png,rush_hour,du,spits,ochtendfile,,0,,0,,2,
du,Spits_1.png,rush_hour,du,spits,"file, verkeer",,0,,0,,1,
tu,Spits_1.png,rush_hour,du,"kalabalık saat, kalabalik saat, yoğun saat, yogun saat",trafik,Traffic,0,,0,,3,
tu,Spits_1.png,rush_hour,du,"kalabalık saat, kalabalik saat, yoğun saat, yogun saat",tarfik,Traffic,0,,0,,1,
tu,Spits_1.png,rush_hour,du,"kalabalık saat, kalabalik saat, yoğun saat, yogun saat",yol,Road,0,,0,,1,
du,Spits_2.png,attacker_soccer,du,spits,spits,,1,spits,0,,6,
du,Spits_2.png,attacker_soccer,du,spits,"aanvaller, spits",,1,spits,0,,1,
du,Spits_2.png,attacker_soccer,du,spits,"spits, voetbal",,1,spits,0,,1,
du,Spits_2.png,attacker_soccer,du,spits,keeper,,0,,0,,15,
du,Spits_2.png,attacker_soccer,du,spits,verdediger,,0,,0,,2,
du,Spits_2.png,attacker_soccer,du,spits,achterman,,0,,0,,1,
du,Spits_2.png,attacker_soccer,du,spits,doelman,,0,,0,,1,
du,Spits_2.png,attacker_soccer,du,spits,"keeper, voetbalspeler",,0,,0,,1,
du,Spits_2.png,attacker_soccer,du,spits,"speler, aanvaller",,0,,0,,1,
du,Spits_2.png,attacker_soccer,du,spits,veldpositie,,0,,0,,1,
tu,Spits_2.png,attacker_soccer,du,"hücum oyuncusu, hucum oyuncusu, hücum, hucum","oyuncu, hücum oyuncusu","Football player, forward",1,hücum oyuncusu,0,,1,
tu,Spits_2.png,attacker_soccer,du,"hücum oyuncusu, hucum oyuncusu, hücum, hucum",forvet,Forward,0,,0,,2,
tu,Spits_2.png,attacker_soccer,du,"hücum oyuncusu, hucum oyuncusu, hücum, hucum",kaleci,Keeper,0,,0,,2,
du,stof_1.png,fabric,du,stof,stof,,1,stof,0,,7,
du,stof_1.png,fabric,du,stof,ruit,,0,,0,,6,
du,stof_1.png,fabric,du,stof,kleed,,0,,0,,4,
du,stof_1.png,fabric,du,stof,tafelkleed,,0,,0,,3,
du,stof_1.png,fabric,du,stof,doek,,0,,0,,2,
du,stof_1.png,fabric,du,stof,plaid,,0,,0,,1,
du,stof_1.png,fabric,du,stof,rui,,0,,0,,1,
du,stof_1.png,fabric,du,stof,"ruit, doek",,0,,0,,1,
du,stof_1.png,fabric,du,stof,ruiten,,0,,0,,1,
du,stof_1.png,fabric,du,stof,ruitjes,,0,,0,,1,
du,stof_1.png,fabric,du,stof,"ruitjes, tafelkleed",,0,,0,,1,
du,stof_1.png,fabric,du,stof,schotse ruit,,0,,0,,1,
du,stof_1.png,fabric,du,stof,tartanprint,,0,,0,,1,
tu,stof_1.png,fabric,du,"kumaş, kumas",kumaş,Fabric,1,kumaş,0,,1,
tu,stof_1.png,fabric,du,"kumaş, kumas",bez,Cloth,0,,0,,1,
tu,stof_1.png,fabric,du,"kumaş, kumas","ekose, pike",Scotch plaid,0,,0,,1,
tu,stof_1.png,fabric,du,"kumaş, kumas",ortu,Cover,0,,0,,1,
tu,stof_1.png,fabric,du,"kumaş, kumas",sofra bezi,Table cloth,0,,0,,1,
du,stof_2.png,dust,du,stof,stof,,1,stof,0,,8,
du,stof_2.png,dust,du,stof,"stof, zand",,1,stof,0,,1,
du,stof_2.png,dust,du,stof,"vuil, stof",,1,stof,0,,1,
du,stof_2.png,dust,du,stof,vuil,,0,,0,,11,
du,stof_2.png,dust,du,stof,viezigheid,,0,,0,,2,
du,stof_2.png,dust,du,stof,afbeelding laadt niet,,0,,0,,1,
du,stof_2.png,dust,du,stof,afval,,0,,0,,1,
du,stof_2.png,dust,du,stof,kleed,,0,,0,,1,
du,stof_2.png,dust,du,stof,rommel,,0,,0,,1,
du,stof_2.png,dust,du,stof,"rommel, vloer",,0,,0,,1,
du,stof_2.png,dust,du,stof,sof,,0,,0,,1,
du,stof_2.png,dust,du,stof,"viezigheid, puin",,0,,0,,1,
tu,stof_2.png,dust,du,toz,toz,Dust,1,toz,0,,2,
tu,stof_2.png,dust,du,toz,"toz, toprak,fayans","Dust, earth, tile",1,toz,0,,1,
tu,stof_2.png,dust,du,toz,"kir, çamur","Dirt, mud",0,,0,,1,
tu,stof_2.png,dust,du,toz,yerdeki kir,Dirt on the floor,0,,0,,1,
du,toets_1.png,exam,du,toets,toets,,1,toets,0,,8,
du,toets_1.png,exam,du,toets,"examen, toets",,1,toets,0,,2,
du,toets_1.png,exam,du,toets,"cito, toets, examen, tentamen",,1,toets,0,,1,
du,toets_1.png,exam,du,toets,"toets, opgave",,1,toets,0,,1,
du,toets_1.png,exam,du,toets,examen,,0,,0,,3,
du,toets_1.png,exam,du,toets,tentamen,,0,,0,,2,
du,toets_1.png,exam,du,toets,werken,,0,,0,,2,
du,toets_1.png,exam,du,toets,administatie,,0,,0,,1,
du,toets_1.png,exam,du,toets,economie,,0,,0,,1,
du,toets_1.png,exam,du,toets,"examen, tentamen",,0,,0,,1,
du,toets_1.png,exam,du,toets,exmen,,0,,0,,1,
du,toets_1.png,exam,du,toets,grafiek,,0,,0,,1,
du,toets_1.png,exam,du,toets,leren,,0,,0,,1,
du,toets_1.png,exam,du,toets,rapport,,0,,0,,1,
du,toets_1.png,exam,du,toets,statistiek,,0,,0,,1,
